ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
MRK,MRY,12/31/15,12/31/15,12/31/15,5/8/19,-4148000000,1.01677E+11,1.03459E+11,29751000000,71926000000,0.382,15.993,-1283000000,8524000000,8524000000,14934000000,4459000000,1.549,1.274,26412000000,2583000000,23829000000,26412000000,0,6375000000,0,0.034,1.81,5384000000,11759000000,0.298,11759000000,5384000000,5384000000,1.58,1.56,1.58,44676000000,46119000000,44676000000,1.66674E+11,31,14.174,11255000000,4.029,1,24564000000,0.622,40325000000,0,60039000000,62476500000,4700000000,17942000000,4903000000,13039000000,56910000000,19201000000,37709000000,1.47555E+11,1083000000,-7428000000,-3701000000,3492000000,-5117000000,-5387000000,-4758000000,3732000000,12538000000,-1310000000,4442000000,4442000000,4442000000,0,17000000,0.112,17636000000,6928000000,2533000000,1.146,3.303,33.218,33.43,12507000000,0,52.82,3.736,3.736,6484000000,45348000000,39498000000,39498000000,6704000000,0.043,0.096,0.086,0.136,299000000,10313000000,1,2793543137,2793543137,,14.139,61352000000,0,942000000,8095000000,21.962,10550000000
MRK,MRY,12/31/16,12/31/16,12/31/16,5/8/19,-5226000000,95377000000,97235500000,30614000000,64763000000,0.409,14.54,-1614000000,6515000000,6515000000,14030000000,3941000000,1.779,1.374,24842000000,568000000,24274000000,24842000000,0,5471000000,0,0.031,1.85,4638000000,10109000000,0.254,10109000000,4638000000,4638000000,1.42,1.41,1.42,40088000000,42748750000,40088000000,1.79549E+11,39,17.761,8762000000,3.178,1,25777000000,0.648,35467000000,0,61033000000,60371500000,4866000000,19242000000,7826000000,11416000000,55069000000,17204000000,37865000000,1.62313E+11,-2009000000,-780000000,-2495000000,-1307000000,-5124000000,-9044000000,-3210000000,-1298000000,10376000000,-131000000,3920000000,3920000000,3920000000,0,21000000,0.098,20929000000,4848000000,2807000000,1.303,4.049,41.406,41.458,12026000000,0,58.87,4.077,4.077,7018000000,44133000000,39807000000,39807000000,10261000000,0.04,0.092,0.077,0.117,300000000,10017000000,1,2757137517,2757137517,,14.438,59910000000,0,718000000,7316000000,21.729,13410000000
MRK,MRY,12/31/17,12/31/17,12/31/17,5/8/19,-4910000000,87872000000,92228250000,24766000000,63106000000,0.435,12.603,-1888000000,6092000000,6092000000,12912000000,2418000000,1.331,1.552,24410000000,3057000000,21353000000,24410000000,0,4676000000,0,0.034,1.89,6497000000,11173000000,0.278,11173000000,6497000000,6497000000,0.88,0.87,0.88,34336000000,37971000000,34336000000,1.72398E+11,27,15.43,4563000000,1.675,1,27210000000,0.678,32467000000,0,55109000000,56971750000,5096000000,14531000000,2406000000,12125000000,53303000000,18614000000,34689000000,1.53304E+11,-419000000,-396000000,-3515000000,-1129000000,-5167000000,-10006000000,2679000000,4925000000,6451000000,457000000,2394000000,2394000000,2394000000,0,24000000,0.06,21189000000,6021000000,3102000000,2.148,4.465,64.037,63.943,12439000000,0,56.27,3.821,3.821,6873000000,41350000000,40122000000,40122000000,10339000000,0.026,0.063,0.114,0.162,312000000,10074000000,1,2724436835,2724436835,,14.727,55405000000,0,4103000000,2927000000,20.336,6152000000
MRK,MRY,12/31/18,12/31/18,12/31/18,5/8/19,-5545000000,82637000000,84712000000,25875000000,56762000000,0.499,10.268,-2615000000,7965000000,7965000000,13509000000,6193000000,1.165,2.088,25114000000,5308000000,19806000000,25114000000,0,4519000000,0,0.026,1.99,8728000000,13247000000,0.313,13247000000,8728000000,8728000000,2.34,2.32,2.34,26701000000,31330000000,26701000000,2.14461E+11,25,16.189,8307000000,3.195,1,28785000000,0.681,29684000000,0,47896000000,52472750000,5440000000,7132000000,899000000,6233000000,55755000000,22206000000,33549000000,1.98695E+11,1871000000,-431000000,-8500000000,837000000,-5172000000,-13160000000,4314000000,7258000000,10922000000,-205000000,6220000000,6220000000,6220000000,0,-27000000,0.147,20486000000,8299000000,3318000000,0.85,7.441,31.944,32.654,13291000000,0,76.41,4.698,4.698,7071000000,42579000000,42294000000,42294000000,9752000000,0.073,0.199,0.166,0.206,348000000,10102000000,1,2600376500,2600376500,,16.265,52953000000,0,2508000000,3673000000,20.364,3669000000
PFE,MRY,12/31/11,12/31/11,12/31/11,5/9/19,-4129000000,1.88002E+11,1.93747E+11,60817000000,1.27185E+11,0.315,10.762,-1882000000,3182000000,3182000000,12500000000,10049000000,2.104,1.282,38942000000,4016000000,34926000000,38942000000,0,9026000000,0,0.037,0.8,13630000000,22656000000,0.371,22656000000,13630000000,13630000000,1.28,1.27,1.28,82190000000,87696250000,82190000000,2.03676E+11,15,8.99,18358000000,2.348,1,48535000000,0.795,95753000000,0,99100000000,1.02171E+11,6610000000,33084000000,23270000000,9814000000,1.05381E+11,28909000000,76472000000,1.66346E+11,1447000000,-906000000,-8847000000,-5542000000,-6234000000,-20607000000,1843000000,4130000000,20240000000,-29000000,10009000000,10009000000,10009000000,-2189000000,40000000,0.164,37054000000,11481000000,3678000000,0.625,2.024,16.62,16.906,15921000000,0,21.64,2.725,2.772,13058000000,46210000000,61035000000,61035000000,8681000000,0.052,0.114,0.133,0.223,419000000,17581000000,1,7686966786,7817000000,7870000000,7.808,92249000000,15077000000,3621000000,26756000000,12.079,31908000000
PFE,MRY,12/31/12,12/31/12,12/31/12,5/9/19,-5953000000,1.85798E+11,1.84232E+11,64831000000,1.20967E+11,0.297,11.103,-1419000000,10081000000,10081000000,9821000000,14598000000,2.221,1.281,37460000000,6424000000,31036000000,37460000000,0,7655000000,0,0.035,0.88,16791000000,24446000000,0.447,24446000000,16791000000,16791000000,1.96,1.94,1.96,81260000000,81441500000,81260000000,2.18999E+11,13,8.958,15327000000,2.06,1,44836000000,0.82,88807000000,0,95184000000,95679000000,6076000000,36467000000,22318000000,14149000000,1.0412E+11,29186000000,74934000000,1.84648E+11,6899000000,10800000000,-7660000000,-1725000000,-6534000000,-15999000000,6154000000,-3412000000,16746000000,-2000000,14570000000,14570000000,14570000000,-5577000000,28000000,0.267,33594000000,11242000000,2921000000,0.449,2.272,12.673,12.796,13213000000,0,25.079,3.378,3.415,10675000000,54240000000,54657000000,54657000000,7482000000,0.079,0.179,0.175,0.307,481000000,15171000000,1,7362573528,7442000000,7508000000,7.344,96991000000,7735000000,2221000000,28753000000,13.252,35645000000
PFE,MRY,12/31/13,12/31/13,12/31/13,5/9/19,-3271000000,1.72101E+11,1.78589E+11,56244000000,1.15857E+11,0.289,11.853,-1465000000,2183000000,2183000000,9586000000,22072000000,2.407,1.251,36489000000,6027000000,30462000000,36489000000,0,6410000000,0,0.031,0.96,26309000000,32719000000,0.634,32719000000,26309000000,26309000000,3.23,3.19,3.23,76307000000,78768250000,76307000000,2.33013E+11,9,7.122,16219000000,2.381,1,41998000000,0.814,81904000000,0,1.01137E+11,1.06015E+11,6166000000,46631000000,30225000000,16406000000,95481000000,23366000000,72115000000,1.98515E+11,-7898000000,-15000000,-14540000000,6036000000,-6580000000,-14975000000,-10544000000,-9376000000,17684000000,-63000000,22003000000,22003000000,22003000000,-10662000000,69000000,0.427,26282000000,15716000000,3234000000,0.297,2.602,9.022,9.483,12397000000,0,30.63,3.848,4.045,9357000000,69732000000,51584000000,51584000000,6678000000,0.123,0.279,0.248,0.51,523000000,14355000000,1,6481070845,6813000000,6895000000,7.571,90197000000,6178000000,4306000000,30261000000,14.01,32878000000
PFE,MRY,12/31/14,12/31/14,12/31/14,5/9/19,-7316000000,1.67566E+11,1.70837E+11,55595000000,1.11971E+11,0.29,11.327,-1583000000,3343000000,3343000000,9577000000,9168000000,2.575,1.346,36682000000,5141000000,31541000000,36682000000,0,5537000000,0,0.033,1.04,12255000000,17792000000,0.359,17792000000,12255000000,12255000000,1.44,1.42,1.44,71301000000,75922750000,71301000000,2.30883E+11,19,12.977,15501000000,2.443,1,40028000000,0.807,77235000000,0,1.02083E+11,1.03664E+11,5663000000,50297000000,32779000000,17518000000,95944000000,21587000000,74357000000,1.96265E+11,1160000000,-195000000,-3998000000,543000000,-6609000000,-10187000000,-5654000000,-4223000000,17084000000,-83000000,9135000000,9135000000,9135000000,-48000000,32000000,0.184,27788000000,12240000000,3210000000,0.722,2.753,21.485,21.632,11762000000,0,31.15,3.957,3.985,8401000000,72176000000,49605000000,49605000000,8393000000,0.053,0.12,0.118,0.247,586000000,14097000000,1,6300657237,6346000000,6424000000,7.817,90331000000,4510000000,3120000000,28201000000,14.35,34008000000
PFE,MRY,12/31/15,12/31/15,12/31/15,5/9/19,-9522000000,1.67381E+11,1.64942E+11,43804000000,1.23577E+11,0.296,10.479,-1496000000,3641000000,3641000000,9648000000,6986000000,1.49,1.582,38899000000,10159000000,28740000000,38899000000,0,5157000000,0,0.035,1.12,8950000000,14107000000,0.289,14107000000,8950000000,8950000000,1.13,1.11,1.13,64720000000,66439000000,64720000000,2.35063E+11,26,16.663,13192000000,2.136,1,39203000000,0.803,88598000000,0,84642000000,90683250000,7513000000,35648000000,19649000000,15999000000,1.02384E+11,29399000000,72985000000,1.99265E+11,298000000,-16466000000,-4897000000,1319000000,-6940000000,-10409000000,-2980000000,14638000000,14688000000,-1000000000,6960000000,6960000000,6960000000,-11000000,26000000,0.142,30239000000,8964000000,3620000000,0.991,3.079,28.63,28.566,13766000000,0,32.28,4.079,4.081,8176000000,71993000000,48851000000,48851000000,7690000000,0.042,0.105,0.099,0.183,669000000,14809000000,1,6173001952,6176000000,6257000000,7.91,78783000000,4456000000,1990000000,31287000000,12.756,14405000000
PFE,MRY,12/31/16,12/31/16,12/31/16,5/9/19,-11036000000,1.71615E+11,1.70908E+11,38949000000,1.32666E+11,0.309,9.808,-1999000000,2595000000,2595000000,12322000000,7246000000,1.252,1.877,42086000000,10688000000,31398000000,42086000000,0,5757000000,0,0.037,1.2,8338000000,14095000000,0.267,14095000000,8338000000,8338000000,1.18,1.17,1.18,59544000000,62171750000,59544000000,2.39076E+11,29,16.962,14193000000,2.331,1,40502000000,0.767,1.07097E+11,0,72894000000,79134500000,6783000000,22371000000,15255000000,7116000000,1.11776E+11,31115000000,80661000000,1.971E+11,-1041000000,-18368000000,-3981000000,2606000000,-7317000000,-9228000000,-7791000000,12496000000,16192000000,-215000000,7215000000,7215000000,7215000000,-17000000,31000000,0.137,32151000000,8351000000,4536000000,1.017,3.31,27.318,27.525,13318000000,0,32.48,3.731,3.744,8225000000,71774000000,52824000000,52824000000,7892000000,0.042,0.116,0.105,0.158,691000000,14844000000,1,6068355132,6089000000,6159000000,8.675,64518000000,4853000000,1123000000,35190000000,10.627,7834000000
PFE,MRY,12/31/17,12/31/17,12/31/17,5/9/19,-9321000000,1.71797E+11,1.70323E+11,41141000000,1.30656E+11,0.309,11.956,-2217000000,1342000000,1342000000,11228000000,21355000000,1.352,1.404,43491000000,9953000000,33538000000,43491000000,0,6269000000,0,0.035,1.28,12259000000,18528000000,0.353,18528000000,12259000000,12259000000,3.57,3.52,3.57,71308000000,62220250000,71308000000,2.57069E+11,21,13.875,14585000000,2.443,1,41318000000,0.786,1.04693E+11,0,78826000000,77764250000,7578000000,25665000000,18650000000,7015000000,1.00141E+11,30427000000,69714000000,2.15897E+11,-1235000000,-1000000000,-4138000000,-941000000,-7659000000,-13350000000,-4740000000,-2194000000,16802000000,53000000,21308000000,21308000000,21308000000,-2000000,47000000,0.406,29012000000,12306000000,4656000000,0.359,3.028,10.132,10.146,13865000000,0,36.22,4.109,4.115,8221000000,85291000000,52546000000,52546000000,7683000000,0.125,0.342,0.158,0.233,840000000,14804000000,1,5960707317,5970000000,6058000000,8.802,67104000000,4905000000,-9049000000,23074000000,11.252,10714000000
PFE,MRY,12/31/18,12/31/18,12/31/18,5/9/19,-11275000000,1.59422E+11,1.64213E+11,49926000000,1.09496E+11,0.327,10.949,-2196000000,1139000000,1139000000,11248000000,11188000000,1.567,1.509,41740000000,8831000000,32909000000,41740000000,0,6384000000,0,0.031,1.36,11859000000,18243000000,0.34,18243000000,11859000000,11859000000,1.9,1.87,1.9,63407000000,68672000000,63407000000,2.89796E+11,24,15.885,13631000000,2.321,1,42399000000,0.79,88622000000,0,79543000000,73711750000,7508000000,20461000000,17694000000,2767000000,95664000000,31858000000,63806000000,2.52318E+11,-205000000,0,-10939000000,-935000000,-7978000000,-20441000000,4525000000,6434000000,15827000000,-116000000,11153000000,11153000000,11153000000,-10000000,36000000,0.208,30514000000,11885000000,4674000000,0.716,3.979,22.623,22.974,13385000000,0,43.65,4.703,4.778,8025000000,89554000000,53647000000,53647000000,8006000000,0.068,0.162,0.161,0.221,949000000,14455000000,1,5780474578,5872000000,5977000000,9.136,70800000000,5298000000,706000000,19702000000,12.226,18068000000
TRV,MRY,12/31/11,12/31/11,12/31/11,4/18/19,2005000000,1.04575E+11,1.05807E+11,,,0.24,60.888,0,214000000,214000000,16276000000,1426000000,,3.272,6605000000,,,6605000000,0,0,0,0.027,1.59,1738000000,1738000000,0.068,1738000000,1738000000,1352000000,3.4,3.36,3.4,24477000000,24975000000,24477000000,30796796102,18,17.72,2169000000,5.216,1,9170000000,0.36,3798000000,386000000,1.07168E+11,1.08352E+11,0,72701000000,,,80098000000,,,24423796102,14000000,0,-2651000000,-8000000,-665000000,-3306000000,1152000000,1523000000,2169000000,-1000000,1426000000,1426000000,1426000000,0,0,0.056,7432000000,1738000000,5575000000,0.468,0.998,17.127,17.403,0,0,59.17,0.96,0.967,22071000000,19579000000,25446000000,25446000000,0,0.013,0.057,0.016,0.068,0,3556000000,1,412773299,415800000,420500000,61.198,1.00777E+11,7000000,-74000000,0,250.689,
TRV,MRY,12/31/12,12/31/12,12/31/12,4/18/19,2236000000,1.04938E+11,1.04895E+11,,,0.245,66.715,0,330000000,330000000,14676000000,2473000000,,3.131,6350000000,,,6350000000,0,0,0,0.025,1.79,3544000000,3544000000,0.138,3544000000,3544000000,3166000000,6.35,6.3,6.35,25405000000,25307750000,25405000000,33525676014,9,9.46,3230000000,8.364,1,11064000000,0.43,3746000000,378000000,1.07212E+11,1.07285E+11,0,73838000000,,,79533000000,,,27395676014,116000000,0,-1232000000,-258000000,-694000000,-2146000000,-972000000,-649000000,3230000000,4000000,2473000000,2473000000,2473000000,0,0,0.096,7520000000,3544000000,5152000000,0.282,1.078,11.078,11.31,0,0,71.82,1.064,1.078,21390000000,21352000000,25740000000,25740000000,0,0.024,0.098,0.033,0.138,0,3610000000,1,381449123,386200000,389800000,66.649,1.01192E+11,0,693000000,338000000,265.735,
TRV,MRY,12/31/13,12/31/13,12/31/13,4/18/19,810000000,1.03812E+11,1.03074E+11,,,0.254,69.089,0,294000000,294000000,13307000000,3673000000,,3.187,6346000000,,,6346000000,0,0,0,0.022,1.96,5306000000,5306000000,0.203,5306000000,5306000000,4945000000,9.84,9.74,9.84,24796000000,25023250000,24796000000,39013687295,7,7.353,3816000000,10.305,1,12884000000,0.492,3985000000,361000000,1.05879E+11,1.05099E+11,0,73160000000,,,79016000000,,,32962687295,-36000000,-997000000,-2255000000,-6000000,-729000000,-2939000000,-910000000,439000000,3816000000,-3000000,3673000000,3673000000,3673000000,0,0,0.14,7578000000,5306000000,4626000000,0.199,1.329,8.974,9.201,0,0,90.54,1.259,1.28,20166000000,24291000000,26191000000,26191000000,0,0.036,0.147,0.05,0.203,0,3757000000,1,364067675,370300000,374300000,70.729,99827000000,303000000,1272000000,0,278.147,
TRV,MRY,12/31/14,12/31/14,12/31/14,4/18/19,880000000,1.03078E+11,1.04136E+11,,,0.261,76.067,0,374000000,374000000,13870000000,3692000000,,3.15,6349000000,,,6349000000,0,0,0,0.02,2.15,5458000000,5458000000,0.201,5458000000,5458000000,5089000000,10.82,10.7,10.82,24836000000,25269000000,24836000000,41059298249,8,7.523,3693000000,10.9,1,13304000000,0.49,3915000000,369000000,1.05138E+11,1.06212E+11,0,73261000000,,,78242000000,,,35078298249,80000000,-12000000,-3137000000,0,-729000000,-3809000000,206000000,494000000,3693000000,-10000000,3692000000,3692000000,3692000000,0,0,0.136,7846000000,5458000000,4698000000,0.199,1.412,9.501,9.783,0,0,105.85,1.291,1.32,19920000000,27251000000,27174000000,27174000000,0,0.035,0.146,0.051,0.201,0,3964000000,1,331396299,338800000,342500000,80.207,99163000000,33000000,1397000000,0,303.715,
TRV,MRY,12/31/15,12/31/15,12/31/15,4/18/19,-157000000,1.00184E+11,1.01662E+11,,,0.264,78.791,0,380000000,380000000,13723000000,3439000000,,3.245,6344000000,,,6344000000,0,0,0,0.021,2.38,5113000000,5113000000,0.191,5113000000,5113000000,4740000000,10.99,10.88,10.99,23598000000,24149750000,23598000000,40733133317,8,7.967,3434000000,11.056,1,13092000000,0.488,3852000000,373000000,1.02296E+11,1.03904E+11,0,70470000000,,,76586000000,,,34334133317,6000000,-13000000,-3041000000,-8000000,-739000000,-3733000000,317000000,747000000,3434000000,-12000000,3439000000,3439000000,3439000000,0,0,0.128,7979000000,5113000000,4670000000,0.217,1.455,9.984,10.269,0,0,112.86,1.28,1.307,19721000000,29945000000,26815000000,26815000000,0,0.034,0.142,0.049,0.191,0,4094000000,1,304218796,310600000,313900000,86.333,96332000000,296000000,1301000000,0,321.643,
TRV,MRY,12/31/16,12/31/16,12/31/16,4/18/19,-755000000,1.00245E+11,1.0179E+11,,,0.271,82.227,0,307000000,307000000,15070000000,3014000000,,3.317,6437000000,,,6437000000,0,0,0,0.021,2.62,4416000000,4416000000,0.16,4416000000,4416000000,4053000000,10.39,10.28,10.39,23221000000,24135000000,23221000000,40941473889,9,9.271,4469000000,15.512,1,12555000000,0.454,3848000000,363000000,1.02527E+11,1.04045E+11,0,70488000000,,,77024000000,,,34774473889,-73000000,0,-2140000000,91000000,-757000000,-2806000000,-1727000000,-1368000000,4469000000,-9000000,3014000000,3014000000,3014000000,0,0,0.109,8139000000,4416000000,4882000000,0.252,1.498,11.538,11.782,0,0,122.42,1.259,1.277,19618000000,32196000000,27625000000,27625000000,0,0.03,0.125,0.042,0.16,0,4154000000,1,284058764,288100000,291000000,95.887,96397000000,465000000,1039000000,0,341.349,
TRV,MRY,12/31/17,12/31/17,12/31/17,4/18/19,-343000000,1.03483E+11,1.02927E+11,,,0.281,87.022,0,344000000,344000000,17467000000,2056000000,,3.361,6571000000,,,6571000000,0,0,0,0.021,2.83,3099000000,3099000000,0.107,3099000000,3099000000,2730000000,7.39,7.33,7.39,23731000000,23734750000,23731000000,43666108621,14,14.09,4148000000,15.029,1,11435000000,0.396,4293000000,369000000,1.05417E+11,1.05243E+11,0,72502000000,,,79752000000,,,37124108621,37000000,-439000000,-1267000000,132000000,-785000000,-1920000000,-2202000000,-1475000000,4148000000,11000000,2056000000,2056000000,2056000000,0,0,0.071,8336000000,3099000000,5049000000,0.383,1.564,18.056,18.355,0,0,135.64,1.284,1.295,20228000000,33462000000,28902000000,28902000000,0,0.02,0.087,0.029,0.107,0,4170000000,1,273695876,276000000,278600000,104.717,99190000000,70000000,674000000,0,363.733,
TRV,MRY,12/31/18,12/31/18,12/31/18,4/18/19,-1859000000,1.04233E+11,1.03956E+11,,,0.291,86.785,0,373000000,373000000,18291000000,2523000000,,3.553,6564000000,,,6564000000,0,0,0,0.025,3.03,3313000000,3313000000,0.109,3313000000,3313000000,2961000000,9.37,9.28,9.37,22894000000,22739000000,22894000000,37924715779,11,11.447,4380000000,16.38,1,11991000000,0.396,4282000000,352000000,1.06142E+11,1.05914E+11,0,72278000000,,,81339000000,,,31719715779,29000000,-4000000,-1189000000,-9000000,-814000000,-2012000000,-2329000000,-1951000000,4380000000,-10000000,2523000000,2523000000,2523000000,0,0,0.083,8678000000,3313000000,5074000000,0.323,1.386,12.572,12.78,0,0,119.75,1.047,1.057,20661000000,35204000000,30282000000,30282000000,0,0.024,0.111,0.031,0.109,0,4297000000,1,264882804,267400000,269800000,113.246,99951000000,445000000,438000000,0,378.889,
TSLA,MRY,12/31/11,12/31/11,12/31/11,4/29/19,-3000,713448000,616785500,372838000,340610000,0.331,2.145,-184226000,286810000,286810000,142647000,-254411000,1.949,2.184,280148000,8983000,271165000,280148000,5491000,16919000,91761000,0,0,-253879000,-236960000,-1.16,-236960000,-253879000,-253922000,-2.53,-2.53,-2.53,224045000,258588250,224045000,2930430987,-12,-12.367,-312260000,-3.111,1,61595000,0.302,0,43000,515447000,392079250,50082000,25061000,25061000,0,489403000,191339000,298064000,2978768987,155708000,0,241993000,204007000,0,446000000,-162258000,-24952000,-128034000,0,-254411000,-254411000,-254411000,0,0,-1.246,313083000,-251488000,56141000,0,13.295,-11.708,-11.289,310171000,0,28.56,14.585,14.038,9539000,-669392000,204242000,204242000,208981000,-0.412,-0.984,-0.648,-1.243,29419000,104102000,1,104298634,100388815,100388815,2.035,713448000,0,489000,0,6.831,181499000
TSLA,MRY,12/31/12,12/31/12,12/31/12,4/29/19,0,1114190000,865334000,524768000,589422000,0.478,1.096,-239228000,226143000,226143000,383189000,-396213000,0.973,7.935,466666000,55206000,411460000,466666000,4965000,28825000,138817000,0,0,-395823000,-366998000,-0.888,-366998000,-395823000,-396077000,-3.69,-3.69,-3.69,124700000,78228500,124700000,4214962158,-11,-11.485,-503043000,-4.686,1,30067000,0.073,0,254000,815605000,730697250,268504000,0,0,0,989490000,539108000,450382000,3853690158,-53376000,0,246381000,173254000,0,419635000,-206930000,25008000,-263815000,-2266000,-396213000,-396213000,-396213000,0,0,-0.959,424350000,-394283000,303382000,0,30.904,-9.726,-9.179,562300000,0,33.87,9.325,8.798,26842000,-1065606000,413256000,413256000,273978000,-0.458,-5.065,-0.542,-0.958,50145000,150372000,1,113778865,107349188,107349188,3.85,1114190000,0,136000,0,9.79,-14340000
TSLA,MRY,12/31/13,12/31/13,12/31/13,4/29/19,0,2416930000,1903690250,1265939000,1150991000,1.058,5.431,-264224000,852324000,852324000,1557234000,-74014000,1.875,2.623,606878000,7904000,598974000,606878000,273062000,106083000,163153000,0,0,-38492000,67591000,0.034,67591000,-38492000,-71426000,-0.62,-0.62,-0.62,667120000,507323500,667120000,18314092995,-476,270.955,580000,0.005,1,456262000,0.227,0,32934000,1496324000,1108375750,340355000,3012000,3012000,0,1749810000,675160000,1074650000,18441681995,643999000,0,630625000,199238000,0,635422000,-249417000,0,264804000,-6810000,-74014000,-74014000,-74014000,0,0,-0.037,517545000,-61283000,303969000,0,27.644,-249.165,-242.627,1120919000,0,150.429,9.159,8.922,49109000,-1139620000,2013496000,2013496000,231976000,-0.039,-0.146,-0.035,-0.019,80737000,285569000,1,122593928,119421000,119421000,16.86,2416930000,0,2588000,0,19.676,590779000
TSLA,MRY,12/31/14,12/31/14,12/31/14,4/29/19,-22000,5830667000,5205768250,3180073000,2650594000,0.614,7.264,-969885000,1917087000,1917087000,2316685000,-294040000,1.509,5.331,2488080000,611099000,1876981000,2488080000,483922000,231931000,257587000,0,0,-183750000,48181000,0.015,48181000,-183750000,-284636000,-2.36,-2.36,-2.36,911710000,933548250,911710000,27975160693,-152,580.626,-1027222000,-8.248,1,881671000,0.276,0,100886000,4294494000,3528488250,953675000,17947000,17947000,0,4860761000,2107166000,2753595000,27886165693,1059824000,0,489615000,2292092000,0,2143130000,-990444000,-16710000,-57337000,-35525000,-294040000,-294040000,-294040000,0,0,-0.092,1068360000,-186689000,777946000,0,30.587,-94.838,-94.242,2596011000,0,222.41,8.719,8.66,226604000,-1433660000,3198356000,3198356000,464700000,-0.056,-0.315,-0.052,-0.057,156496000,603660000,1,125381798,124539000,124539000,25.682,5830667000,0,9404000,0,46.458,1072907000
TSLA,MRY,12/31/15,12/31/15,12/31/15,4/29/19,-3556000,8067939000,7050912750,2782006000,5285933000,0.574,8.264,-1634850000,1219536000,1219536000,3122522000,-888663000,0.99,6.401,2696305000,627927000,2068378000,2696305000,870066000,422590000,283370000,0,0,-756773000,-334183000,-0.083,-334183000,-756773000,-875624000,-6.93,-6.93,-6.93,1083704000,985072750,1083704000,32656619073,-43,-97.721,-2159349000,-16.843,1,923503000,0.228,12816000,118851000,6720857000,5882772500,1277838000,31522000,0,31522000,6936950000,2811035000,4125915000,31429626073,-708805000,-12260000,856611000,683937000,0,1523523000,-1673551000,0,-524499000,-34278000,-888663000,-888663000,-888663000,0,0,-0.22,1640132000,-716629000,916148000,0,29.002,-35.367,-34.633,5194737000,0,240.01,7.768,7.605,168965000,-2322323000,4046025000,4046025000,717900000,-0.126,-0.902,-0.129,-0.187,197999000,922232000,1,130951319,128202000,128202000,31.56,8055123000,0,13039000,0,61.427,-29029000
TSLA,MRY,12/31/16,12/31/16,12/31/16,4/29/19,-23740000,22664076000,14079281750,6259796000,16404280000,0.497,30.643,-1440471000,3498735000,3498735000,5400875000,-773046000,1.074,3.524,7128431000,1150147000,5978284000,7128431000,1614916000,947099000,663859000,0,0,-449406000,497693000,0.071,497693000,-449406000,-648216000,-4.68,-4.68,-4.68,4752911000,2731014500,4752911000,31570458391,-70,63.434,-1564300000,-10.847,1,1599257000,0.228,376145000,198810000,20090622000,10971527500,2067454000,774467000,0,774467000,16750167000,5827005000,10923162000,32030248391,2532509000,342719000,1865551000,1718190000,0,3743976000,-1081085000,16667000,-123829000,-6553000,-674914000,-674914000,-674914000,0,-98132000,-0.096,2266597000,-667340000,1860341000,0,6.739,-47.458,-45.66,15036917000,0,213.69,4.576,4.402,499142000,-2997237000,7000132000,7000132000,834408000,-0.048,-0.247,-0.041,-0.064,334225000,1432189000,1,149891190,144212000,144212000,48.541,22287931000,0,26698000,0,143.696,432791000
TSLA,MRY,12/31/17,12/31/17,12/31/17,4/29/19,33348000,28655372000,26964969250,6570520000,22084852000,0.436,25.171,-4081354000,3523237000,3523237000,9536264000,-2240578000,0.856,5.433,10314938000,896549000,9418389000,10314938000,2193052000,1636003000,853919000,0,0,-1458595000,177408000,0.015,177408000,-1458595000,-1929854000,-11.83,-11.83,-11.83,4237242000,4760548250,4237242000,58668350433,-40,330.697,-4142008000,-24.988,1,2222487000,0.189,421739000,471259000,27350664000,25306667000,2263537000,898374000,0,898374000,23022980000,7674670000,15348310000,52327783433,198059000,-114523000,659291000,3672801000,0,4414864000,-4195877000,0,-60654000,39726000,-1961400000,-1961400000,-1961400000,0,-279178000,-0.167,3854573000,-1632086000,2390250000,0,12.349,-26.679,-26.319,20491616000,0,311.35,4.45,4.389,515381000,-4974299000,11758751000,11758751000,1378073000,-0.073,-0.412,-0.058,-0.124,466760000,2476500000,1,168067395,165758000,165758000,70.939,28233633000,0,31546000,0,167.717,-1104150000
